,Round,Date,Account name,Campaign group name,Campaign name,Total spent,Impressions,Clicks,Leads
192,,2024-02-23 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Single Image Ads,36.9,56,0,0
193,,2024-02-23 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Video Ads,36.11,66,0,0
194,,2024-02-23 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,37.43,320,0,0
195,,2024-02-23 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,73.24,197,150,0
196,,2024-02-23 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,1,0
197,,2024-02-23 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,17.36,79,54,0
198,,2024-02-23 00:00:00,Tovuti LinkedIn Ad Account,Tovuti Live Demo Webinar,Feb 29 Client Spotlight Webinar,0.99,62,0,0
199,,2024-02-24 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED & ENT Feb 22 Live Demo,29.77,184,1,0
200,,2024-02-24 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Single Image Ads,34.17,51,1,0
201,,2024-02-24 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Video Ads,30.89,48,0,0
202,,2024-02-24 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,28.79,185,0,0
203,,2024-02-24 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,52.62,134,113,0
204,,2024-02-24 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
205,,2024-02-24 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,11.23,47,43,0
206,,2024-02-24 00:00:00,Tovuti LinkedIn Ad Account,Tovuti Live Demo Webinar,Feb 29 Client Spotlight Webinar,198.5,801,5,0
207,,2024-02-25 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED & ENT Feb 22 Live Demo,25.63,159,1,0
208,,2024-02-25 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Single Image Ads,32.31,34,0,0
209,,2024-02-25 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Video Ads,30.86,45,0,0
210,,2024-02-25 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,23.66,188,1,0
211,,2024-02-25 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,48.04,116,83,0
212,,2024-02-25 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,2,0
213,,2024-02-25 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,7.59,32,20,0
214,,2024-02-25 00:00:00,Tovuti LinkedIn Ad Account,Tovuti Live Demo Webinar,Feb 29 Client Spotlight Webinar,181.52,901,3,0
215,,2024-02-26 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED & ENT Feb 22 Live Demo,31.45,198,1,0
216,,2024-02-26 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Single Image Ads,30.71,38,0,0
217,,2024-02-26 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Video Ads,30.76,42,0,0
218,,2024-02-26 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,31.48,275,2,0
219,,2024-02-26 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,62.19,152,144,0
220,,2024-02-26 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,2,0
221,,2024-02-26 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,6.97,28,20,0
222,,2024-02-26 00:00:00,Tovuti LinkedIn Ad Account,Tovuti Live Demo Webinar,Feb 29 Client Spotlight Webinar,248.08,3300,18,0
223,,2024-02-27 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED & ENT Feb 22 Live Demo,36.81,305,1,0
224,,2024-02-27 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Single Image Ads,37.59,63,0,0
225,,2024-02-27 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Video Ads,38.73,62,0,0
226,,2024-02-27 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,37.39,319,0,0
227,,2024-02-27 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,52,0
228,,2024-02-27 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,2,0
229,,2024-02-27 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
230,,2024-02-27 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0.85,4,16,0
231,,2024-02-27 00:00:00,Tovuti LinkedIn Ad Account,Tovuti Live Demo Webinar,Feb 29 Client Spotlight Webinar,291.99,4688,23,0
232,,2024-02-28 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED & ENT Feb 22 Live Demo,37.17,186,0,0
233,,2024-02-28 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Single Image Ads,37.67,64,0,0
234,,2024-02-28 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Video Ads,39.9,70,0,0
235,,2024-02-28 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,38.36,210,1,0
236,,2024-02-28 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,35,0
237,,2024-02-28 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,1,0
238,,2024-02-28 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
239,,2024-02-28 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,9.5,43,31,0
240,,2024-02-28 00:00:00,Tovuti LinkedIn Ad Account,Tovuti Live Demo Webinar,Feb 29 Client Spotlight Webinar,294.03,4085,14,0
241,,2024-02-29 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED & ENT Feb 22 Live Demo,35.41,308,1,0
242,,2024-02-29 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Single Image Ads,33.04,58,0,0
243,,2024-02-29 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Video Ads,35.82,63,0,0
244,,2024-02-29 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,37.32,202,2,0
245,,2024-02-29 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,29,0
246,,2024-02-29 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,6,0
247,,2024-02-29 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
248,,2024-02-29 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,14.11,60,35,0
249,,2024-02-29 00:00:00,Tovuti LinkedIn Ad Account,Tovuti Live Demo Webinar,Feb 29 Client Spotlight Webinar,284.08,4252,8,0
250,,2024-02-29 00:00:00,Tovuti LinkedIn Ad Account,Tovuti Live Demo Webinar,Mar 14 SMB Live Demo,75.23,1182,5,0
251,,2024-03-01 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED & ENT Feb 22 Live Demo,34.15,247,2,0
252,,2024-03-01 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Single Image Ads,33.68,58,0,0
253,,2024-03-01 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Video Ads,34.56,46,1,0
254,,2024-03-01 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,36.18,265,0,0
255,,2024-03-01 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,22,0
256,,2024-03-01 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,4,0
257,,2024-03-01 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,5.5,25,30,0
258,,2024-03-01 00:00:00,Tovuti LinkedIn Ad Account,Tovuti Live Demo Webinar,Feb 29 Client Spotlight Webinar,0,1,0,0
259,,2024-03-01 00:00:00,Tovuti LinkedIn Ad Account,Tovuti Live Demo Webinar,Mar 14 SMB Live Demo,70.86,438,3,0
260,,2024-03-02 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED & ENT Feb 22 Live Demo,31.5,155,0,0
261,,2024-03-02 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Single Image Ads,32.65,48,0,0
262,,2024-03-02 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Video Ads,32.33,44,0,0
263,,2024-03-02 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,28.05,194,0,0
264,,2024-03-02 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,12,0
265,,2024-03-02 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,5.34,20,14,0
266,,2024-03-02 00:00:00,Tovuti LinkedIn Ad Account,Tovuti Live Demo Webinar,Mar 14 SMB Live Demo,50.4,439,2,0
267,,2024-03-03 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED & ENT Feb 22 Live Demo,26.13,106,1,0
268,,2024-03-03 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Single Image Ads,29.22,43,1,0
269,,2024-03-03 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Video Ads,28.16,40,1,0
270,,2024-03-03 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,24.45,142,1,0
271,,2024-03-03 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,9,0
272,,2024-03-03 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,3.03,13,7,0
273,,2024-03-03 00:00:00,Tovuti LinkedIn Ad Account,Tovuti Live Demo Webinar,Mar 14 SMB Live Demo,46.6,391,5,0
274,,2024-03-04 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED & ENT Feb 22 Live Demo,31,211,2,0
275,,2024-03-04 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Single Image Ads,30.31,40,0,0
276,,2024-03-04 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Video Ads,30.33,46,0,0
277,,2024-03-04 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,31.45,255,0,0
278,,2024-03-04 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,12,0
279,,2024-03-04 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Enterprise Message Ads,0,0,1,0
280,,2024-03-04 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,3,0
281,,2024-03-04 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,6.33,30,21,0
282,,2024-03-04 00:00:00,Tovuti LinkedIn Ad Account,Tovuti Live Demo Webinar,Mar 14 SMB Live Demo,68.14,710,2,0
283,,2024-03-05 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED & ENT Feb 22 Live Demo,35.68,314,1,0
284,,2024-03-05 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Single Image Ads,37.69,78,0,0
285,,2024-03-05 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Video Ads,35.95,56,0,0
286,,2024-03-05 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,39.36,343,2,0
287,,2024-03-05 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,23,0
288,,2024-03-05 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,7.4,30,19,0
289,,2024-03-05 00:00:00,Tovuti LinkedIn Ad Account,Tovuti Live Demo Webinar,Mar 14 SMB Live Demo,76.37,636,0,0
290,,2024-03-06 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED & ENT Feb 22 Live Demo,40.9,315,0,0
291,,2024-03-06 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Single Image Ads,36.74,66,0,0
292,,2024-03-06 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Video Ads,44.01,69,0,0
293,,2024-03-06 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,46.78,252,0,0
294,,2024-03-06 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,20,0
295,,2024-03-06 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Enterprise Message Ads,0,0,1,0
296,,2024-03-06 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,1,0
297,,2024-03-06 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,3.41,16,19,0
298,,2024-03-06 00:00:00,Tovuti LinkedIn Ad Account,Tovuti Live Demo Webinar,Mar 14 SMB Live Demo,65.64,550,1,0
299,,2024-03-07 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED & ENT Feb 22 Live Demo,34.62,232,1,0
300,,2024-03-07 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Single Image Ads,36.88,66,1,0
301,,2024-03-07 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Video Ads,34.56,45,0,0
302,,2024-03-07 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,34.93,319,0,0
303,,2024-03-07 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,9,0
304,,2024-03-07 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,1,0
305,,2024-03-07 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,10,0
306,,2024-03-08 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED & ENT Feb 22 Live Demo,6.23,56,0,0
307,,2024-03-08 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Single Image Ads,5.97,16,0,0
308,,2024-03-08 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED Video Ads,4.51,13,0,0
309,,2024-03-08 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,35.43,285,1,0
310,,2024-03-08 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,12,0
311,,2024-03-08 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,2,0
312,,2024-03-08 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,13,0
313,,2024-03-09 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,27.67,219,1,0
314,,2024-03-09 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,8,0
315,,2024-03-09 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,2,0
316,,2024-03-09 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,5,0
317,,2024-03-10 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,23.67,116,1,0
318,,2024-03-10 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,9,0
319,,2024-03-10 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
320,,2024-03-10 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,1,0
321,,2024-03-11 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,29.23,206,0,0
322,,2024-03-11 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,10,0
323,,2024-03-11 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,5,0
324,,2024-03-12 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,35.73,225,0,0
325,,2024-03-12 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,8,0
326,,2024-03-12 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,2,0
327,,2024-03-12 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,7,0
328,,2024-03-13 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,35.87,146,0,0
329,,2024-03-13 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,8,0
330,,2024-03-13 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,1,0
331,,2024-03-13 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,6,0
332,,2024-03-14 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,34.66,271,1,0
333,,2024-03-14 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,6,0
334,,2024-03-14 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
335,,2024-03-14 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,9,0
336,,2024-03-15 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,34.61,160,0,0
337,,2024-03-15 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,11,0
338,,2024-03-15 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,2,0
339,,2024-03-15 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
340,,2024-03-15 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,5,0
341,,2024-03-16 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,19.61,103,0,0
342,,2024-03-16 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
343,,2024-03-16 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,3,0
344,,2024-03-16 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
345,,2024-03-16 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,3,0
346,,2024-03-17 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 1.0,FED & ENT Feb 22 Live Demo,0,1,0,0
347,,2024-03-17 00:00:00,Tovuti LinkedIn Ad Account,Federal Campaign V 2.0 (Document Ads),FED Document Ad 1,16.09,80,0,0
348,,2024-03-17 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,3,0
349,,2024-03-17 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Enterprise Message Ads,0,0,1,0
350,,2024-03-17 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,3,0
351,,2024-03-18 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,11,0
352,,2024-03-18 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,1,0
353,,2024-03-18 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,5,0
354,,2024-03-19 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,6,0
355,,2024-03-19 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
356,,2024-03-19 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,3,0
357,,2024-03-20 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,14,0
358,,2024-03-20 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,1,0
359,,2024-03-20 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,3,0
360,,2024-03-21 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,6,0
361,,2024-03-21 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,1,0
362,,2024-03-21 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,4,0
363,,2024-03-22 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,9,0
364,,2024-03-22 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,1,0
365,,2024-03-22 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,7,0
366,,2024-03-23 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,6,0
367,,2024-03-23 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,2,0
368,,2024-03-23 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,1,0
369,,2024-03-24 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,3,0
370,,2024-03-24 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,1,0
371,,2024-03-24 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
372,,2024-03-24 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,2,0
373,,2024-03-25 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,9,0
374,,2024-03-25 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,2,0
375,,2024-03-25 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,4,0
376,,2024-03-26 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,7,0
377,,2024-03-26 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,2,0
378,,2024-03-26 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,2,0
379,,2024-03-27 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,6,0
380,,2024-03-27 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,1,0
381,,2024-03-27 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,2,0
382,,2024-03-28 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,7,0
383,,2024-03-28 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,1,0
384,,2024-03-28 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,2,0
385,,2024-03-29 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,3,0
386,,2024-03-29 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,2,0
387,,2024-03-30 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
388,,2024-03-30 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,1,0
389,,2024-03-31 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,4,0
390,,2024-04-01 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,6,0
391,,2024-04-01 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Enterprise Message Ads,0,0,1,0
392,,2024-04-01 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,1,0
393,,2024-04-01 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,2,0
394,,2024-04-02 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,6,0
395,,2024-04-02 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,2,0
